id,created_at,text,screen_name,description,location,followers_count,statuses_count,retweet_count
"793442854270017537","2016-11-01","rt foxandfriend ingrahamangl anyon think comey tri affect outcom elect sugg","scotthwk62","vet ftrump penc support pres trump nra melungeon profil pic copyright titl american dragon follow back all maga realnewsrush","WV","21791","118673","935"
"793442856903913472","2016-11-01","rt kurteichenwald in newsweek when feder prosecutor sought document trump delay month destroy","7diane","colleg instructr edd own rescu dog ingress playr intj no dms mean pervi block","CA","1609","37399","2058"
"793442857260503040","2016-11-01","do not allow collus between doj amp clinton","motowalkers","ride motorcycl sinc rvn airmobil tet machinist year own busi dod retir","AR","1473","41263","0"
"793442856434339842","2016-11-01","rt donaldjtrumpjr ny time hillari s best surrog say link know campaign lie along deflect usual http","marieatackett","proud mother boy airforc mom america first support defend conserv prolif dm","KY","1435","87547","1137"
"793442852516667392","2016-11-01","who said trump bieber","RecentSecond","the last most import shortest world break news summari pleas follow us","NY","128","72008","0"
"793442852713795584","2016-11-01","rt donaldjtrumpjr but bill gave figur speech state dept hrc sell russia us uranium stock paytoplay ht","help_u46","god famili countri guitar nra fun dog ring bell a season conserv patriot love trump maga not look date","TX","2419","19264","2697"
"793442851552006144","2016-11-01","rt tinamorphi msnbc cnn fox go histori similar media s germani congrat","TiredInOR4Now","just tri figur someth theythemgoddessfoxlordtpolit nostradamusclim grieverblackdisabledtq","OR","2329","160003","46"
"793442856295739398","2016-11-01","in word lie cheat break law rig get fire whatev take eh","MeandTig","let weird light shine weird one find","CA","142","5773","0"
"793442861320642561","2016-11-01","rt hypocritetwin haha i nt write one cnn clinton news network","taylorjordyn411","tomorrow promis s chanc realli want miss anoth opportun","TX","116","1333","40"
"793442860859289600","2016-11-01","rt donaldjtrumpjr but bill gave figur speech state dept hrc sell russia us uranium stock paytoplay ht","the1rew","","FL","81","15881","2697"
"793442867427569665","2016-11-01","the latest go global media the daili brief thank msulzbach edmundle trump ukrain","2kdei","polyglot geopolit strategistcultur anthropologist yeah nt alway useless degre osint humint founder go global media c","CA","11231","118408","0"
"793442863866445824","2016-11-01","rt daystotrump i love pathet msm attack trump becom saulalinski tactic attack enemi crime","AliasAngel","a dreamer livin realiti artist writer crafter bookread travel lover i support our militari all respond kag","TX","3674","50712","18"
"793442867305934848","2016-11-01","rt mikep great ralli clearwat in day go win florida go win back white hous maga https","dbsdey681","christian mother grandmoth greatgrandmoth patriot trump voter maga","FL","3618","93908","1944"
"793442861069045761","2016-11-01","curs foil againth kkk act allow trump s thug popul poll placesplan b what next cspanwj","qdog1125","armi vet sport pioneer x player coach biz owner famili man well read travel winnerfailur a reason excus excus never the reason","NC","1556","61619","0"
"793442865254989825","2016-11-01","rt bakarisel the fbi investig donald trump trump organ sinc summer made public statem","kelliemercedes","i gi e ot i o o i i o o t t i i it tio e t e k e e i to o e e i e i t e","NY","308","12728","2644"
"793442863308795904","2016-11-01","rt yehudahmirski there kremlin assang assang stone stone trump et al","robertdanin","senior fellow council foreign relat senior fellow harvard univers belfer center all view express retweet endors","WA","5283","13281","12"
"793442865284349952","2016-11-01","rt richardweav biggest elect fraud in histori discov in the unit state break via youtub","szucrm","","OH","1772","256031","36"
"793442859835949056","2016-11-01","rt ppollingnumb nation abcwashington post poll among those look to vote on elect day trump clinton","sophiafisher66","mom entrepreneur polit junki","MI","286","29621","2714"
"793442860997550080","2016-11-01","rt jonfav paul ryan vote presidenti candid make racist comment brag commit sexual assault betterway ht","underwhelmed04","polit af natur lover pittsburgh penguin fan habitu voter against fascist dicktat","AR","13789","46219","1867"
"793442864495730692","2016-11-01","republican fear trump s parad insult might help cost elect","GGevirtz","resist voteblu democraci freedom peopl anim right les imb cile napprenn que par lexp rienc voltair","NY","17317","288181","1"
"793442863388368900","2016-11-01","gari johnson hillari clinton could face impeach elect file in oct file photo lib","GaryJohnsonNews","aggreg libertarian presidenti candid gari johnson s press coverag","WA","19","1804","0"
"793442868396515328","2016-11-01","rt foxandfriend trump lead clinton latest poll see boost enthusiasm johnrobertsfox","ssm631","","NY","424","40289","421"
"793442872284545024","2016-11-01","rt fordm pm trump moscow hotlin pm and putin groom pm and s tax cheat pm and s three badger","jbs319","transport planner sport nintendo train fan put b lgbt sinc tweet repres person org","NY","473","42166","328"
"793442872066465792","2016-11-01","rt armandodko ok s clear explain trump rise abc poll project super white elector","LeChatNoire4","buyarepublicantoday trump make russia great again generat american","FL","11237","675713","63"
"793442872133509120","2016-11-01","rt loudobb giuliani enough evid now for a rico case against clinton realclearpolit maga","Pcjeffmac","nirvana pearl jam rock","GA","429","16569","1367"
"793442880354254848","2016-11-01","rt ppollingnumb nation abcwashington post poll among those look to vote on elect day trump clinton","jmk222","","OH","149","5330","2714"
"793442882665406465","2016-11-01","rt teamtrump crook here clinton free privat jet scam work","AmericasInPeril","redblood american conserv kag help trump save countri evil globalist","LA","1673","28732","526"
"793442881474134017","2016-11-01","boooooooom win","Kelly62u","secur pro god bless ussbelleauwood usnavi veteran","TX","2452","61051","0"
"793442878588456960","2016-11-01","joyannreid no link russia trump more disturb think email much much bigger","jestech27","in search cure liber maga","PA","514","4360","0"
"793442882954944512","2016-11-01","rt hillari two offici favor to morocco result in million for clinton foundat via","scotthwk62","vet ftrump penc support pres trump nra melungeon profil pic copyright titl american dragon follow back all maga realnewsrush","WV","21791","118673","91"
"793442878454398976","2016-11-01","either donald trump great among gop women hell lot peopl lie spous","ethanepstiiiine","journalist editor columnist washtim contributor various outlet includ politicomag retweet david crosbi","DC","1146","5508","0"
"793442883172966400","2016-11-01","rt lawyerrogelio trumpw re go to make america great again hillari america has never stop being great","melindafla","nolit te bastard carborundum if support trump i nt want know you zero redeem qualiti","FL","1065","54498","60"
"793442881591795713","2016-11-01","rt cnn donald trump use aggress strategi avoid pay tax near billion report new york time","Suzenqanderson","protectobamacar nobannowal muslim blacklivesmatt supportplannedparenthood womensrightsarehumanright democraci","PA","174","7799","633"
"793442883034578944","2016-11-01","travismk cherri pecan appl pumpkin pie trump cake ever","IgnitorKid","husband dad brewer season seat holder music enthusiast packer fan pro wrestl mark","WI","453","46008","0"
"793442883298811904","2016-11-01","rt dailycal donald trump jump ahead of hillari clinton in this poll for the first time sinc may","dwyrick","common sens conserv nationalist support presid donald j trump tennesse volunt","TN","53","8870","96"
"793442882501902336","2016-11-01","rt teamtrump crook here clinton free privat jet scam work","KarrieFleetwood","marri yrs son gkid potus maga kag americafirst","NY","9877","393501","526"
"793442881256030208","2016-11-01","who said trump bieber","Neiwwolders","alway look forward follow","TX","13","667","0"
"793442889405722624","2016-11-01","rt walshfreedom week go do nt let when peopl go vote booth ca nt pull trigger nobodi like","SharonManning16","i natur horseman wife mother grandmoth common sens american anti global account start polit involv","TN","1661","68336","131"
"793442888264785921","2016-11-01","rt republicanswin mainstream media ignor lawsuit against trump focus clinton email via politicususa","oufenix","in polit s enough walk walk democrat learn talk talk","OK","13464","475802","29"
"793442890395611136","2016-11-01","rt kellyannepol poll vault abc poll realdonaldtrump lead time sinc may trump clinton djt day","richjets","","FL","108","6669","4056"
"793442889694982144","2016-11-01","rt compar trump describ global warm hoax perpetr chines competit reason clinton email issu","carol_clovely4","grandmoth four will alway hrc resist hate trump everi fiber democrat parti yes berni","CA","3899","230643","1"
"793442889703497729","2016-11-01","rt fightnowamerica releas the podesta email part imwithh tuesdaymotiv clinton","ssm631","","NY","424","40289","59"
"793442884611612672","2016-11-01","rt ingrahamangl more evid hate gop realdonaldtrump sen burr hide campaign sked newsobs","ladykatrina3","american wife mother restauranteur backtheblu maga","NY","2389","103097","290"
"793442886117232640","2016-11-01","rt skbsara on trumptrainput earlyvot trump gop tcot danscavino","blawatid","russian bot live idaho qfdban loudobb fan twitter corrupt twitter hate free speech thereareonlytwogend","ID","717","20839","3236"
"793442886293549057","2016-11-01","rt realdonaldtrump look way crook hillari handl email case total mess she unfit presid","crystal_clear72","","IN","8","233","18317"
"793442885353865216","2016-11-01","rt foxandfriend trump lead clinton latest poll see boost enthusiasm johnrobertsfox","1600PennAveNWDC","conserv american mba qanon constitutionalist nra build wall maga walkaway potus covfef most deplor","IN","2396","45775","421"
"793442889531584512","2016-11-01","rt chrislhay rememb donald trump boast sexual assault women came forward record say d done exact","DaveEsporado","centrist do toler fearmong liar scienc denier bigot zealot left right proud nonno grandkid love penn state harleysjo","PA","1047","98773","2430"
"793442893159624704","2016-11-01","rt look it s the thedemocrat agenda for america realdonaldtrump is go to drain the swamp amp peopl like speakerryan will","TrussElise","maga ri americafirst photovoterid pray research inform vote kag qanon buildthewal nochainmigr ccot reformourmedia","RI","20630","240002","3"
"793442898347909120","2016-11-01","rt jamilsmith we ve year half trump i m unsur whether enough peopl grasp danger","brianbeutler","crookedmedia editor chief polit podcast croc good","WA","151428","133185","201"
"793442897643339776","2016-11-01","the donald trump hillari clinton run presid cnn","OnfreNealon","if nt drive busi driven busi b c forb","AR","295","229902","0"
"793442897928609792","2016-11-01","rt spryguy the real liar and crimin in this elect topprog libcrib uniteblu independ moder","granitevoter","hope polit ration emot rather strong late rt fyi no list see granitecod nh scitech granitedev program","NH","2155","104846","4"
"793442897660116992","2016-11-01","littl known fact trump support tear tast like wine stevi wonder voic live citi","unchangeablebrd","sleep intellectu giant","OH","145","11542","0"
"793442892551454720","2016-11-01","rt thiel educ elit trump","dpwbeach","love potus flotus maga kag support israel buildthewal support our troop","VA","3178","24147","12"
